path,type,subtype,speaker,command,snr
samples/crf_05/noisy/ita/ita_17.wav,command,noisy,crf_05,17,-7
samples/crf_05/noisy/ita/ita_1.wav,command,noisy,crf_05,1,-2
samples/crf_05/noisy/ita/ita_3.wav,command,noisy,crf_05,3,-7
samples/crf_05/clean/ita/ita_28.wav,command,clean,crf_05,28,19
samples/crf_05/clean/ita/ita_25.wav,command,clean,crf_05,25,21
samples/crf_05/clean/ita/ita_14.wav,command,clean,crf_05,14,23
samples/crf_05/clean/ita/ita_19.wav,command,clean,crf_05,19,22
samples/crf_05/clean/ita/ita_23.wav,command,clean,crf_05,23,15
samples/crf_05/clean/ita/ita_22.wav,command,clean,crf_05,22,21
samples/crf_05/clean/ita/ita_11.wav,command,clean,crf_05,11,23
samples/crf_05/clean/ita/ita_4.wav,command,clean,crf_05,4,22
samples/crf_05/clean/ita/ita_12.wav,command,clean,crf_05,12,19
samples/crf_05/clean/ita/ita_29.wav,command,clean,crf_05,29,18
samples/crf_05/clean/ita/ita_9.wav,command,clean,crf_05,9,15
samples/crf_05/clean/ita/ita_21.wav,command,clean,crf_05,21,13
samples/crf_05/clean/ita/ita_30.wav,command,clean,crf_05,30,18
samples/crf_05/clean/ita/ita_26.wav,command,clean,crf_05,26,20
samples/crf_05/clean/ita/ita_7.wav,command,clean,crf_05,7,18
samples/crf_05/clean/ita/ita_15.wav,command,clean,crf_05,15,27
samples/crf_05/clean/ita/ita_8.wav,command,clean,crf_05,8,16
samples/crf_05/clean/ita/ita_18.wav,command,clean,crf_05,18,19
samples/crf_05/clean/ita/ita_0.wav,command,clean,crf_05,0,24
samples/crf_05/clean/ita/ita_2.wav,command,clean,crf_05,2,21
samples/crf_05/clean/ita/ita_16.wav,command,clean,crf_05,16,17
samples/crf_05/clean/ita/ita_5.wav,command,clean,crf_05,5,22
samples/crf_05/clean/ita/ita_10.wav,command,clean,crf_05,10,21
samples/crf_05/clean/ita/ita_6.wav,command,clean,crf_05,6,19
samples/crf_05/clean/ita/ita_27.wav,command,clean,crf_05,27,17
samples/crf_05/clean/ita/ita_13.wav,command,clean,crf_05,13,16
samples/crf_05/clean/ita/ita_20.wav,command,clean,crf_05,20,22
samples/crf_05/clean/ita/ita_24.wav,command,clean,crf_05,24,17
samples/crf_05/clean/ita/ita_17.wav,command,clean,crf_05,17,22
samples/crf_05/clean/ita/ita_1.wav,command,clean,crf_05,1,19
samples/crf_05/clean/ita/ita_3.wav,command,clean,crf_05,3,23
samples/crf_12/noisy/ita/ita_28.wav,command,noisy,crf_12,28,3
samples/crf_12/noisy/ita/ita_25.wav,command,noisy,crf_12,25,-6
samples/crf_12/noisy/ita/ita_14.wav,command,noisy,crf_12,14,2
samples/crf_12/noisy/ita/ita_19.wav,command,noisy,crf_12,19,1
samples/crf_12/noisy/ita/ita_23.wav,command,noisy,crf_12,23,-19
samples/crf_12/noisy/ita/ita_22.wav,command,noisy,crf_12,22,9
samples/crf_12/noisy/ita/ita_11.wav,command,noisy,crf_12,11,-1
samples/crf_12/noisy/ita/ita_4.wav,command,noisy,crf_12,4,-6
samples/crf_12/noisy/ita/ita_12.wav,command,noisy,crf_12,12,-3
samples/crf_12/noisy/ita/ita_29.wav,command,noisy,crf_12,29,-13
samples/crf_12/noisy/ita/ita_9.wav,command,noisy,crf_12,9,-24
samples/crf_12/noisy/ita/ita_21.wav,command,noisy,crf_12,21,-13
samples/crf_12/noisy/ita/ita_30.wav,command,noisy,crf_12,30,-12
samples/crf_12/noisy/ita/ita_26.wav,command,noisy,crf_12,26,-28
samples/crf_12/noisy/ita/ita_7.wav,command,noisy,crf_12,7,1
samples/crf_12/noisy/ita/ita_15.wav,command,noisy,crf_12,15,5
samples/crf_12/noisy/ita/ita_8.wav,command,noisy,crf_12,8,6
samples/crf_12/noisy/ita/ita_18.wav,command,noisy,crf_12,18,0
samples/crf_12/noisy/ita/ita_0.wav,command,noisy,crf_12,0,9
samples/crf_12/noisy/ita/ita_2.wav,command,noisy,crf_12,2,0
samples/crf_12/noisy/ita/ita_16.wav,command,noisy,crf_12,16,4
samples/crf_12/noisy/ita/ita_5.wav,command,noisy,crf_12,5,-5
samples/crf_12/noisy/ita/ita_10.wav,command,noisy,crf_12,10,6
samples/crf_12/noisy/ita/ita_6.wav,command,noisy,crf_12,6,4
samples/crf_12/noisy/ita/ita_27.wav,command,noisy,crf_12,27,3
samples/crf_12/noisy/ita/ita_13.wav,command,noisy,crf_12,13,-9
samples/crf_12/noisy/ita/ita_20.wav,command,noisy,crf_12,20,-8
samples/crf_12/noisy/ita/ita_24.wav,command,noisy,crf_12,24,-17
samples/crf_12/noisy/ita/ita_17.wav,command,noisy,crf_12,17,3
samples/crf_12/noisy/ita/ita_1.wav,command,noisy,crf_12,1,-6
samples/crf_12/noisy/ita/ita_3.wav,command,noisy,crf_12,3,2
samples/crf_11/noisy/ita/ita_28.wav,command,noisy,crf_11,28,-2
samples/crf_11/noisy/ita/ita_25.wav,command,noisy,crf_11,25,4
samples/crf_11/noisy/ita/ita_14.wav,command,noisy,crf_11,14,-1
samples/crf_11/noisy/ita/ita_19.wav,command,noisy,crf_11,19,2
samples/crf_11/noisy/ita/ita_23.wav,command,noisy,crf_11,23,2
samples/crf_11/noisy/ita/ita_22.wav,command,noisy,crf_11,22,8
samples/crf_11/noisy/ita/ita_11.wav,command,noisy,crf_11,11,1
samples/crf_11/noisy/ita/ita_4.wav,command,noisy,crf_11,4,1
samples/crf_11/noisy/ita/ita_12.wav,command,noisy,crf_11,12,-4
samples/crf_11/noisy/ita/ita_29.wav,command,noisy,crf_11,29,8
samples/crf_11/noisy/ita/ita_9.wav,command,noisy,crf_11,9,2
samples/crf_11/noisy/ita/ita_21.wav,command,noisy,crf_11,21,0
samples/crf_11/noisy/ita/ita_30.wav,command,noisy,crf_11,30,-9
samples/crf_11/noisy/ita/ita_26.wav,command,noisy,crf_11,26,3
samples/crf_11/noisy/ita/ita_7.wav,command,noisy,crf_11,7,8
samples/crf_11/noisy/ita/ita_15.wav,command,noisy,crf_11,15,-2
samples/crf_11/noisy/ita/ita_8.wav,command,noisy,crf_11,8,-12
samples/crf_11/noisy/ita/ita_18.wav,command,noisy,crf_11,18,3
samples/crf_11/noisy/ita/ita_0.wav,command,noisy,crf_11,0,4
samples/crf_11/noisy/ita/ita_2.wav,command,noisy,crf_11,2,4
samples/crf_11/noisy/ita/ita_16.wav,command,noisy,crf_11,16,-5
samples/crf_11/noisy/ita/ita_5.wav,command,noisy,crf_11,5,2
samples/crf_11/noisy/ita/ita_10.wav,command,noisy,crf_11,10,-7
samples/crf_11/noisy/ita/ita_6.wav,command,noisy,crf_11,6,3
samples/crf_11/noisy/ita/ita_27.wav,command,noisy,crf_11,27,-8
samples/crf_11/noisy/ita/ita_13.wav,command,noisy,crf_11,13,-5
samples/crf_11/noisy/ita/ita_20.wav,command,noisy,crf_11,20,3
samples/crf_11/noisy/ita/ita_24.wav,command,noisy,crf_11,24,-6
samples/crf_11/noisy/ita/ita_17.wav,command,noisy,crf_11,17,3
samples/crf_11/noisy/ita/ita_1.wav,command,noisy,crf_11,1,-1
samples/crf_11/noisy/ita/ita_3.wav,command,noisy,crf_11,3,-4
samples/crf_11/clean/ita/ita_28.wav,command,clean,crf_11,28,15
samples/crf_11/clean/ita/ita_25.wav,command,clean,crf_11,25,16
samples/crf_11/clean/ita/ita_14.wav,command,clean,crf_11,14,17
samples/crf_11/clean/ita/ita_19.wav,command,clean,crf_11,19,19
samples/crf_11/clean/ita/ita_23.wav,command,clean,crf_11,23,11
samples/crf_11/clean/ita/ita_22.wav,command,clean,crf_11,22,14
samples/crf_11/clean/ita/ita_11.wav,command,clean,crf_11,11,19
samples/crf_11/clean/ita/ita_4.wav,command,clean,crf_11,4,22
samples/crf_11/clean/ita/ita_12.wav,command,clean,crf_11,12,17
samples/crf_11/clean/ita/ita_29.wav,command,clean,crf_11,29,18
samples/crf_11/clean/ita/ita_9.wav,command,clean,crf_11,9,22
samples/crf_11/clean/ita/ita_21.wav,command,clean,crf_11,21,20
samples/crf_11/clean/ita/ita_30.wav,command,clean,crf_11,30,4
samples/crf_11/clean/ita/ita_26.wav,command,clean,crf_11,26,16
samples/crf_11/clean/ita/ita_7.wav,command,clean,crf_11,7,25
samples/crf_11/clean/ita/ita_15.wav,command,clean,crf_11,15,20
samples/crf_11/clean/ita/ita_8.wav,command,clean,crf_11,8,19
samples/crf_11/clean/ita/ita_18.wav,command,clean,crf_11,18,15
samples/crf_11/clean/ita/ita_0.wav,command,clean,crf_11,0,24
samples/crf_11/clean/ita/ita_2.wav,command,clean,crf_11,2,18
samples/crf_11/clean/ita/ita_16.wav,command,clean,crf_11,16,17
samples/crf_11/clean/ita/ita_5.wav,command,clean,crf_11,5,21
samples/crf_11/clean/ita/ita_10.wav,command,clean,crf_11,10,17
samples/crf_11/clean/ita/ita_6.wav,command,clean,crf_11,6,22
samples/crf_11/clean/ita/ita_27.wav,command,clean,crf_11,27,19
samples/crf_11/clean/ita/ita_13.wav,command,clean,crf_11,13,16
samples/crf_11/clean/ita/ita_20.wav,command,clean,crf_11,20,17
samples/crf_11/clean/ita/ita_24.wav,command,clean,crf_11,24,-7
samples/crf_11/clean/ita/ita_17.wav,command,clean,crf_11,17,18
samples/crf_11/clean/ita/ita_1.wav,command,clean,crf_11,1,23
samples/crf_11/clean/ita/ita_3.wav,command,clean,crf_11,3,21
samples/crf_03/noisy/ita/ita_28.wav,command,noisy,crf_03,28,-11
samples/crf_03/noisy/ita/ita_25.wav,command,noisy,crf_03,25,-6
samples/crf_03/noisy/ita/ita_14.wav,command,noisy,crf_03,14,2
samples/crf_03/noisy/ita/ita_19.wav,command,noisy,crf_03,19,-8
samples/crf_03/noisy/ita/ita_23.wav,command,noisy,crf_03,23,0
samples/crf_03/noisy/ita/ita_22.wav,command,noisy,crf_03,22,-9
samples/crf_03/noisy/ita/ita_11.wav,command,noisy,crf_03,11,-6
samples/crf_03/noisy/ita/ita_4.wav,command,noisy,crf_03,4,1
samples/crf_03/noisy/ita/ita_12.wav,command,noisy,crf_03,12,-4
samples/crf_03/noisy/ita/ita_29.wav,command,noisy,crf_03,29,-5
samples/crf_03/noisy/ita/ita_9.wav,command,noisy,crf_03,9,0
samples/crf_03/noisy/ita/ita_21.wav,command,noisy,crf_03,21,-6
samples/crf_03/noisy/ita/ita_30.wav,command,noisy,crf_03,30,0
samples/crf_03/noisy/ita/ita_26.wav,command,noisy,crf_03,26,-13
samples/crf_03/noisy/ita/ita_7.wav,command,noisy,crf_03,7,0
samples/crf_03/noisy/ita/ita_15.wav,command,noisy,crf_03,15,-7
samples/crf_03/noisy/ita/ita_8.wav,command,noisy,crf_03,8,-9
samples/crf_03/noisy/ita/ita_18.wav,command,noisy,crf_03,18,-3
samples/crf_03/noisy/ita/ita_0.wav,command,noisy,crf_03,0,9
samples/crf_03/noisy/ita/ita_2.wav,command,noisy,crf_03,2,-13
samples/crf_03/noisy/ita/ita_16.wav,command,noisy,crf_03,16,-1
samples/crf_03/noisy/ita/ita_5.wav,command,noisy,crf_03,5,0
samples/crf_03/noisy/ita/ita_10.wav,command,noisy,crf_03,10,-4
samples/crf_03/noisy/ita/ita_6.wav,command,noisy,crf_03,6,-7
samples/crf_03/noisy/ita/ita_27.wav,command,noisy,crf_03,27,-11
samples/crf_03/noisy/ita/ita_13.wav,command,noisy,crf_03,13,-10
samples/crf_03/noisy/ita/ita_20.wav,command,noisy,crf_03,20,-16
samples/crf_03/noisy/ita/ita_24.wav,command,noisy,crf_03,24,-10
samples/crf_03/noisy/ita/ita_17.wav,command,noisy,crf_03,17,-2
samples/crf_03/noisy/ita/ita_1.wav,command,noisy,crf_03,1,4
samples/crf_03/noisy/ita/ita_3.wav,command,noisy,crf_03,3,-1
samples/crf_03/clean/ita/ita_28.wav,command,clean,crf_03,28,19
samples/crf_03/clean/ita/ita_25.wav,command,clean,crf_03,25,20
samples/crf_03/clean/ita/ita_14.wav,command,clean,crf_03,14,16
samples/crf_03/clean/ita/ita_19.wav,command,clean,crf_03,19,17
samples/crf_03/clean/ita/ita_23.wav,command,clean,crf_03,23,16
samples/crf_03/clean/ita/ita_22.wav,command,clean,crf_03,22,23
samples/crf_03/clean/ita/ita_11.wav,command,clean,crf_03,11,21
samples/crf_03/clean/ita/ita_4.wav,command,clean,crf_03,4,21
samples/crf_03/clean/ita/ita_12.wav,command,clean,crf_03,12,17
samples/crf_03/clean/ita/ita_29.wav,command,clean,crf_03,29,17
samples/crf_03/clean/ita/ita_9.wav,command,clean,crf_03,9,21
samples/crf_03/clean/ita/ita_21.wav,command,clean,crf_03,21,20
samples/crf_03/clean/ita/ita_30.wav,command,clean,crf_03,30,19
samples/crf_03/clean/ita/ita_26.wav,command,clean,crf_03,26,21
samples/crf_03/clean/ita/ita_7.wav,command,clean,crf_03,7,20
samples/crf_03/clean/ita/ita_15.wav,command,clean,crf_03,15,20
samples/crf_03/clean/ita/ita_8.wav,command,clean,crf_03,8,20
samples/crf_03/clean/ita/ita_18.wav,command,clean,crf_03,18,19
samples/crf_03/clean/ita/ita_0.wav,command,clean,crf_03,0,24
samples/crf_03/clean/ita/ita_2.wav,command,clean,crf_03,2,16
samples/crf_03/clean/ita/ita_16.wav,command,clean,crf_03,16,20
samples/crf_03/clean/ita/ita_5.wav,command,clean,crf_03,5,20
samples/crf_03/clean/ita/ita_10.wav,command,clean,crf_03,10,17
samples/crf_03/clean/ita/ita_6.wav,command,clean,crf_03,6,19
samples/crf_03/clean/ita/ita_27.wav,command,clean,crf_03,27,21
samples/crf_03/clean/ita/ita_13.wav,command,clean,crf_03,13,20
samples/crf_03/clean/ita/ita_20.wav,command,clean,crf_03,20,20
samples/crf_03/clean/ita/ita_24.wav,command,clean,crf_03,24,-3
samples/crf_03/clean/ita/ita_17.wav,command,clean,crf_03,17,22
samples/crf_03/clean/ita/ita_1.wav,command,clean,crf_03,1,24
samples/crf_03/clean/ita/ita_3.wav,command,clean,crf_03,3,23
samples/fr_4/noisy/ita/ita_28.wav,command,noisy,fr_4,28,12
samples/fr_4/noisy/ita/ita_25.wav,command,noisy,fr_4,25,13
samples/fr_4/noisy/ita/ita_14.wav,command,noisy,fr_4,14,9
samples/fr_4/noisy/ita/ita_19.wav,command,noisy,fr_4,19,7
samples/fr_4/noisy/ita/ita_23.wav,command,noisy,fr_4,23,-17
samples/fr_4/noisy/ita/ita_22.wav,command,noisy,fr_4,22,5
samples/fr_4/noisy/ita/ita_11.wav,command,noisy,fr_4,11,11
samples/fr_4/noisy/ita/ita_4.wav,command,noisy,fr_4,4,15
samples/fr_4/noisy/ita/ita_12.wav,command,noisy,fr_4,12,8
samples/fr_4/noisy/ita/ita_29.wav,command,noisy,fr_4,29,21
samples/fr_4/noisy/ita/ita_9.wav,command,noisy,fr_4,9,15
samples/fr_4/noisy/ita/ita_21.wav,command,noisy,fr_4,21,11
samples/fr_4/noisy/ita/ita_30.wav,command,noisy,fr_4,30,16
samples/fr_4/noisy/ita/ita_26.wav,command,noisy,fr_4,26,4
samples/fr_4/noisy/ita/ita_7.wav,command,noisy,fr_4,7,12
samples/fr_4/noisy/ita/ita_15.wav,command,noisy,fr_4,15,12
samples/fr_4/noisy/ita/ita_8.wav,command,noisy,fr_4,8,12
samples/fr_4/noisy/ita/ita_18.wav,command,noisy,fr_4,18,8
samples/fr_4/noisy/ita/ita_0.wav,command,noisy,fr_4,0,7
samples/fr_4/noisy/ita/ita_2.wav,command,noisy,fr_4,2,-2
samples/fr_4/noisy/ita/ita_16.wav,command,noisy,fr_4,16,6
samples/fr_4/noisy/ita/ita_5.wav,command,noisy,fr_4,5,10
samples/fr_4/noisy/ita/ita_10.wav,command,noisy,fr_4,10,8
samples/fr_4/noisy/ita/ita_6.wav,command,noisy,fr_4,6,9
samples/fr_4/noisy/ita/ita_27.wav,command,noisy,fr_4,27,-1
samples/fr_4/noisy/ita/ita_13.wav,command,noisy,fr_4,13,5
samples/fr_4/noisy/ita/ita_20.wav,command,noisy,fr_4,20,10
samples/fr_4/noisy/ita/ita_24.wav,command,noisy,fr_4,24,-12
samples/fr_4/noisy/ita/ita_17.wav,command,noisy,fr_4,17,12
samples/fr_4/noisy/ita/ita_1.wav,command,noisy,fr_4,1,6
samples/fr_4/noisy/ita/ita_3.wav,command,noisy,fr_4,3,7
samples/fr_3/noisy/ita/ita_28.wav,command,noisy,fr_3,28,5
samples/fr_3/noisy/ita/ita_25.wav,command,noisy,fr_3,25,-1
samples/fr_3/noisy/ita/ita_14.wav,command,noisy,fr_3,14,11
samples/fr_3/noisy/ita/ita_19.wav,command,noisy,fr_3,19,7
samples/fr_3/noisy/ita/ita_23.wav,command,noisy,fr_3,23,-4
samples/fr_3/noisy/ita/ita_22.wav,command,noisy,fr_3,22,-8
samples/fr_3/noisy/ita/ita_11.wav,command,noisy,fr_3,11,2
samples/fr_3/noisy/ita/ita_4.wav,command,noisy,fr_3,4,13
samples/fr_3/noisy/ita/ita_12.wav,command,noisy,fr_3,12,4
samples/fr_3/noisy/ita/ita_29.wav,command,noisy,fr_3,29,8
samples/fr_3/noisy/ita/ita_9.wav,command,noisy,fr_3,9,9
samples/fr_3/noisy/ita/ita_21.wav,command,noisy,fr_3,21,4
samples/fr_3/noisy/ita/ita_30.wav,command,noisy,fr_3,30,5
samples/fr_3/noisy/ita/ita_26.wav,command,noisy,fr_3,26,0
samples/fr_3/noisy/ita/ita_7.wav,command,noisy,fr_3,7,9
samples/fr_3/noisy/ita/ita_15.wav,command,noisy,fr_3,15,18
samples/fr_3/noisy/ita/ita_8.wav,command,noisy,fr_3,8,12
samples/fr_3/noisy/ita/ita_18.wav,command,noisy,fr_3,18,7
samples/fr_3/noisy/ita/ita_0.wav,command,noisy,fr_3,0,-7
samples/fr_3/noisy/ita/ita_2.wav,command,noisy,fr_3,2,2
samples/fr_3/noisy/ita/ita_16.wav,command,noisy,fr_3,16,1
samples/fr_3/noisy/ita/ita_5.wav,command,noisy,fr_3,5,6
samples/fr_3/noisy/ita/ita_10.wav,command,noisy,fr_3,10,-1
samples/fr_3/noisy/ita/ita_6.wav,command,noisy,fr_3,6,9
samples/fr_3/noisy/ita/ita_27.wav,command,noisy,fr_3,27,3
samples/fr_3/noisy/ita/ita_13.wav,command,noisy,fr_3,13,6
samples/fr_3/noisy/ita/ita_20.wav,command,noisy,fr_3,20,8
samples/fr_3/noisy/ita/ita_24.wav,command,noisy,fr_3,24,-6
samples/fr_3/noisy/ita/ita_17.wav,command,noisy,fr_3,17,12
samples/fr_3/noisy/ita/ita_1.wav,command,noisy,fr_3,1,13
samples/fr_3/noisy/ita/ita_3.wav,command,noisy,fr_3,3,-3
